Time FDP FPO FVV SHC YEL FBP FDD FDC FDO DAR FDF FDE FDS BOC POP FDB SHR FMM FMN FVD ARR PET FVS FVT FPL JAC FPS SAR ANC HER FVB SHD SHB DOG SHP SSK PIN CSL HSL REP WHB GRA WHT ORC WHS WDG FVO SB SP BC BD TCR BCR BFD SCR BFS BFF BG NUR PSP PWN BMD BMS BML DUN CEP MSQ HSQ ZG ZL ZM PTE ZS PL PS SG MA MB COC BB PB BO DC DL DR DIN RelFDP RelFPO RelFVV RelSHC RelYEL RelFBP RelFDD RelFDC RelFDO RelDAR RelFDF RelFDE RelFDS RelBOC RelPOP RelFDB RelSHR RelFMM RelFMN RelFVD RelARR RelPET RelFVS RelFVT RelFPL RelJAC RelFPS RelSAR RelANC RelHER RelFVB RelSHD RelSHB RelDOG RelSHP RelSSK RelPIN RelCSL RelHSL RelREP RelWHB RelGRA RelWHT RelORC RelWHS RelWDG RelFVO RelSB RelSP RelBC RelBD RelTCR RelBCR RelBFD RelSCR RelBFS RelBFF RelBG RelNUR RelPSP RelPWN RelBMD RelBMS RelBML RelDUN RelCEP RelMSQ RelHSQ RelZG RelZL RelZM RelPTE RelZS RelPL RelPS RelSG RelMA RelMB RelCOC RelBB RelPB RelBO RelDC RelDL RelDR RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
3.650000e+003 1094473.127178 16758.136439 1163913.614039 4403.289787 2525.581914 13401755.176301 130064.628607 181764.371579 353196.728942 19474.066211 606556.296930 6651353.912769 423627.228041 17703.932818 27822.112871 65363.641825 45126.304092 4671389.107031 220354.999267 68855.648309 89560.363855 21335.397102 74287.060740 88.260372 215293.152226 521655.788222 2481679.028467 3568588.428951 1506755.415892 127484.905717 210542.345979 4735.121984 9175.033273 369378.876133 31109.821456 176424.500757 70104.930127 107775.468539 7284.723675 1254.950296 1100063.114307 835073.329542 42436.033358 773.869633 105567.357776 208.455333 752.823309 3178.211023 2333.190997 5344110.649359 2372703.283735 1535.360355 10.468389 370717.134706 1233.256162 123552.965350 1079480.926674 1464604.290962 142987.587267 7006.203514 147274.210416 17332.896507 609948.821062 29161.220450 47870.744083 2546157.827263 527052.156559 71539.540807 570882.597926 11733405.825447 102826342.407176 534223.438178 28164220.024123 25280826.428603 36616563.716074 924037.026469 20039687.209771 5639005.710877 8456242.974820 13608245.351824 2881634.512777 357.399537 0.000000 8163786.184491 31188355.015054 1556849645.106459 1.175372 0.838168 10.697735 1.018791 0.850937 0.400112 0.811938 0.832837 0.988535 0.945338 4.132551 158.710869 0.958794 1.001754 0.912739 1.065665 0.762993 1.207580 0.814133 1.231574 0.861874 0.899330 0.773091 0.000529 1.019738 1.341017 6.406193 6.721952 7.726240 0.637248 11.696848 2.152687 0.160852 0.982422 0.638575 1.451692 1.247015 2.113844 1.232836 1.534757 1.594334 2.836203 1.312694 1.330052 1.678314 1.024316 0.517672 1.986281 3.199815 18.400716 2.523061 1.278499 1.971867 0.192213 0.740006 0.194324 1.090364 1.216342 6.499204 0.054184 1.733938 0.187758 90.422187 1.327983 0.519821 24.028539 1.254754 0.793868 0.807470 0.647698 5.283318 13.287400 0.891274 0.202186 1.288599 5.577560 24.571894 170.436580 0.630189 0.893482 0.903757 2.346593 0.000000 2.680066 10.238734 1.739358 0.138716 2.011852 57.753425 15.463972 -804770.012780 11.002761
4.015000e+003 1119797.992476 16775.284502 1270276.866934 4487.258183 2526.428701 15072404.135423 128593.245738 181683.642740 357843.506663 19552.239747 667897.558130 7923481.351603 422923.963165 18233.632916 27763.396203 66069.622663 45281.548404 4960443.233935 216271.588935 73774.834077 91532.198764 20987.437314 70429.006563 156.955907 296543.355798 556372.623151 3005233.085562 4397766.346722 1933970.654419 178494.969377 320329.063602 4851.686629 11968.682235 369356.484520 31072.676153 189964.744213 71114.204911 110668.391012 7294.915995 1296.241221 1160609.227319 887931.780606 43621.692913 799.301308 111959.151783 207.648087 785.515178 3255.143920 2372.222696 5779678.165384 2872196.577650 1572.956940 12.927069 381988.567398 1258.631167 133759.281482 1103339.938195 1538770.971066 142785.343351 5427.454587 163303.779703 18479.546998 584237.454180 27746.499160 49099.073958 3976761.447190 636352.044793 71130.128283 547356.230798 11500191.755098 105417827.659200 562491.279376 26928503.320301 21286197.674998 35954718.518108 918903.257135 20171594.635553 4922723.852990 8088164.928671 13565926.409988 2849358.271619 277.355003 0.000000 9092833.497423 35759921.332880 1597148770.882904 1.202569 0.839026 11.675338 1.038219 0.851222 0.449990 0.802753 0.832467 1.001540 0.949133 4.550477 189.065660 0.957202 1.031726 0.910813 1.077175 0.765618 1.282302 0.799046 1.319560 0.880850 0.884663 0.732941 0.000941 1.404580 1.430264 7.757692 8.283828 9.916886 0.892228 17.796136 2.205680 0.209829 0.982362 0.637813 1.563107 1.264968 2.170584 1.234561 1.585254 1.682084 3.015729 1.349370 1.373761 1.779931 1.020349 0.540153 2.034362 3.253345 19.900452 3.054207 1.309806 2.434994 0.198057 0.755232 0.210376 1.114464 1.277937 6.490012 0.041974 1.922663 0.200179 86.610592 1.263557 0.533159 37.529397 1.514964 0.789325 0.774194 0.634825 5.416472 13.990488 0.852169 0.170239 1.265307 5.546572 24.733634 148.787261 0.602759 0.890704 0.893634 1.821041 0.000000 2.985060 11.739520 1.784381 0.147255 2.175046 57.698630 15.390123 -910102.066412 12.537393
4.380000e+003 1146853.488331 16804.681769 1377173.185943 4571.258354 2529.710522 14653677.775550 127262.698445 181637.070249 362937.877009 19636.519266 740311.535078 9302179.275540 422549.525039 18837.607583 27691.209876 66541.261474 45419.127431 5234873.040607 212722.813288 79276.465698 93038.933963 20675.013018 67701.565260 25.466568 340927.003196 589426.458042 3208841.210752 4187598.116905 2168837.407858 203104.455479 12031.128205 4986.285081 4264.837621 369733.583993 31106.838194 205825.028179 72015.709414 113301.949543 7276.284054 1339.416634 1221246.207458 937747.783609 45004.036811 823.575922 118268.603735 206.293545 811.933873 3307.183547 2408.717885 5908685.088808 3340603.056090 1620.605355 15.503742 399946.700229 1278.715723 147207.665327 1135454.411325 1406546.109640 142505.086937 4222.238093 182098.628676 19449.500571 474965.652278 26371.487612 63314.890272 6240066.941427 767598.853582 72511.450195 553027.314433 11118397.571259 108555570.142506 589471.937735 25977256.728521 17923117.693945 35404465.083098 914397.645623 19933384.160468 8049789.429739 7775387.584139 13471657.268080 2839850.044030 232.404559 0.000000 9668900.342386 39630626.568899 1677237557.580255 1.231624 0.840496 12.657841 1.057654 0.852328 0.437489 0.794447 0.832253 1.015798 0.953224 5.043843 221.963375 0.956355 1.065902 0.908445 1.084865 0.767944 1.353243 0.785935 1.417964 0.895350 0.871493 0.704557 0.000153 1.614803 1.515235 8.283285 7.887946 11.121220 1.015242 0.668399 2.266871 0.074769 0.983365 0.638514 1.693612 1.281004 2.222237 1.231407 1.638056 1.769966 3.184921 1.392131 1.415482 1.880239 1.013693 0.558319 2.066885 3.303395 20.344646 3.552297 1.349483 2.920346 0.207368 0.767284 0.231528 1.146902 1.168125 6.477273 0.032653 2.143945 0.210686 70.411536 1.200940 0.687527 58.888609 1.827423 0.804653 0.782215 0.613749 5.577692 14.661561 0.822066 0.143342 1.245943 5.519376 24.441549 243.301505 0.579449 0.884514 0.890652 1.525908 0.000000 3.174175 13.010223 1.873859 0.145954 3.176102 57.684932 15.330631 -878742.377084 12.950259
4.745000e+003 1172443.085114 16822.647307 1450419.038369 4642.161748 2531.762219 13812565.812776 125351.709082 181617.777401 368467.028747 19729.302177 821251.026128 10658136.545133 422560.189124 19499.025006 27587.872822 66874.946508 45413.568677 5249150.225140 209287.507548 84283.202798 92760.120053 20141.669709 62817.044630 23.253749 367445.094231 609502.892466 3361313.644647 4709927.176907 2253762.243335 208784.058248 12946.669346 5126.628983 4628.723173 369313.588447 31036.957152 210041.277817 71686.861921 114662.328269 7060.101114 1382.977157 1279183.466388 985888.704604 46331.724926 848.935779 123617.832904 201.778579 832.306066 3337.213220 2409.227189 6504039.112510 2712078.849779 1677.841704 18.537421 411538.495913 1295.789971 156707.840335 1171202.626729 1512280.646276 142130.343582 3293.704884 201351.825060 19028.800829 577044.138505 25054.022368 70549.790739 9432173.609668 823872.375023 74334.079251 539391.691546 10431771.808200 109978582.530255 604531.171277 24612596.817964 15101895.900206 34716288.424996 913679.965050 19594634.655069 8029860.740125 7433897.593799 13327444.617107 2825732.555908 378.584200 0.000000 9929129.579974 43341579.565942 1744815544.637400 1.259105 0.841394 13.331057 1.074059 0.853019 0.412377 0.782517 0.832165 1.031274 0.957728 5.595295 254.318465 0.956379 1.103327 0.905055 1.090305 0.767850 1.356934 0.773242 1.507516 0.892666 0.849012 0.653725 0.000139 1.740407 1.566845 8.676876 8.871828 11.556692 1.043632 0.719263 2.330674 0.081148 0.982248 0.637079 1.728305 1.275154 2.248919 1.194822 1.691329 1.853935 3.348425 1.433201 1.459068 1.965281 0.991507 0.572328 2.085653 3.304094 22.394555 2.883943 1.397144 3.491782 0.213378 0.777529 0.246469 1.183011 1.255937 6.460240 0.025472 2.370623 0.206129 85.544215 1.140944 0.766089 89.013081 1.961394 0.824879 0.762929 0.575847 5.650808 15.036120 0.778881 0.120779 1.221725 5.515044 24.026188 242.699169 0.554000 0.875046 0.886225 2.485686 0.000000 3.259605 14.228481 1.949359 0.144649 3.182672 57.684932 15.234241 -819927.065337 13.686599
5.110000e+003 1197601.987667 16848.000658 1517481.733596 4707.412921 2533.824883 12771741.082945 123549.005623 181629.442058 374385.458984 19836.374645 914696.275448 12148118.057681 423066.361763 20212.877844 27467.361425 67245.834991 45582.809717 5358024.292361 205916.990976 90564.729728 92228.797809 19686.833037 59502.268898 19.362848 392294.966170 627928.080757 3597383.448892 4784265.038167 2322499.822973 210531.256008 12067.649453 5308.394542 4837.921382 368615.941100 31049.474272 218612.473120 71191.638993 115690.070796 6803.611521 1425.865790 1334868.415161 1036127.612410 47785.652536 872.687371 129206.873684 195.434439 853.673818 3355.241367 2398.002622 6915197.970830 3550950.284416 1754.548975 22.423364 425576.667640 1320.967807 161634.998299 1206152.833852 1465133.345825 141644.132732 2576.497415 223049.535603 20626.420930 461765.980983 23806.081512 35910.203447 14097987.222535 876585.705457 79351.529607 574874.429446 10352435.748276 115263973.811380 639379.827736 24144482.464935 12712094.632283 32242942.493012 915104.102038 19865001.032947 11609216.718138 7114101.820672 13187473.421802 2819487.211100 375.303270 0.000000 10177903.832328 47521655.215976 1792067088.386762 1.286124 0.842663 13.947442 1.089156 0.853714 0.381303 0.771264 0.832218 1.047838 0.962925 6.231950 289.871567 0.957525 1.143719 0.901101 1.096352 0.770712 1.385079 0.760790 1.619869 0.887553 0.829839 0.619229 0.000116 1.858108 1.614211 9.286266 9.011854 11.909160 1.052365 0.670428 2.413309 0.084816 0.980393 0.637336 1.798832 1.266345 2.269076 1.151414 1.743780 1.934640 3.519054 1.478176 1.499890 2.054136 0.960333 0.587021 2.096920 3.288700 23.810247 3.775974 1.461018 4.223754 0.220657 0.792637 0.254219 1.218313 1.216782 6.438140 0.019926 2.626082 0.223435 68.454743 1.084113 0.389943 133.045185 2.086888 0.880557 0.813116 0.571467 5.922376 15.902888 0.764067 0.101666 1.134684 5.523640 24.357701 350.883700 0.530168 0.865855 0.884266 2.464144 0.000000 3.341274 15.600746 2.002150 0.141181 3.190641 57.698630 15.153877 -748193.997755 13.854334
5.475000e+003 1222384.030886 16858.757170 1507438.782287 4780.879996 2536.056409 11748890.075838 121862.416846 181658.162092 380653.448606 19942.960950 980400.372510 13456624.955218 423327.687561 20954.730370 27313.495959 67476.745277 45572.506060 5087427.129382 202581.483486 96692.488252 91039.312463 19296.771297 53560.713471 9.708642 385791.665691 636661.018640 3832320.403539 5562489.141726 2315718.852208 193264.180241 8272.093613 5533.624183 4706.720582 367904.228874 31279.877238 212022.025067 68832.573400 115109.326563 6241.143635 1468.041133 1390460.390715 1087466.248388 49371.216407 897.398965 133681.064914 181.213975 873.870296 3332.686158 2307.933426 6911625.733830 5212694.703724 1843.362620 27.347510 430934.261956 1347.716842 159225.927961 1242320.847035 1390743.920583 141087.291512 1999.304873 246027.209630 18510.827619 551603.332891 22622.497037 74364.433535 19903999.936966 825826.423743 86187.131240 572880.461810 9433305.647999 115011605.082899 640510.550622 22705791.897417 10721469.275439 30189946.649395 915231.529403 19717666.295234 10727798.003339 6811643.329202 13025526.546624 2795583.976403 547.564549 0.000000 10306067.624618 51245782.674128 1857859458.673470 1.312738 0.843201 13.855135 1.106154 0.854466 0.350766 0.760735 0.832350 1.065381 0.968100 6.679601 321.094423 0.958116 1.185696 0.896053 1.100117 0.770538 1.315128 0.748466 1.729472 0.876106 0.813398 0.557396 0.000058 1.827305 1.636661 9.892731 10.477752 11.874389 0.966054 0.459563 2.515703 0.082516 0.978500 0.642066 1.744603 1.224383 2.257686 1.056225 1.795359 2.015210 3.693418 1.527223 1.542362 2.125267 0.890456 0.600909 2.082823 3.165176 23.797947 5.543022 1.534974 5.151286 0.223435 0.808688 0.250430 1.254846 1.155002 6.412830 0.015462 2.896610 0.200518 81.772729 1.030214 0.807512 187.837548 1.966046 0.956411 0.810296 0.520730 5.909409 15.931012 0.718539 0.085746 1.062435 5.524409 24.177044 324.243190 0.507628 0.855222 0.876769 3.595167 0.000000 3.383349 16.823329 2.075655 0.138596 3.193218 57.643836 15.071807 -677642.843607 14.653383
5.840000e+003 1244704.648580 16870.699228 1478167.403853 4855.083717 2537.798989 10568499.237076 120328.597039 181697.296823 387236.051309 20041.030062 1068618.451621 14945136.121495 424080.829229 21672.470764 27117.802142 67670.145209 45605.306728 4886046.723223 199313.579527 101264.237765 88361.146143 18632.745427 48413.343155 2.738449 362622.722098 632533.519082 3938641.025857 6163916.173899 2311022.689647 164656.137279 3420.743884 5820.408356 3885.320793 367194.550689 31136.720589 199289.941444 67440.843842 114944.990126 5629.255324 1509.917349 1443540.544253 1141037.795962 51121.428848 916.473192 139108.111694 164.221606 893.032930 3327.890436 2201.348043 7611984.989416 6140143.976006 1947.647416 33.080150 431624.667086 1388.056365 153085.858917 1274659.194630 1448015.093224 140531.296083 1550.618335 268111.811535 24112.006352 743978.501772 21514.956237 46031.608762 26438012.449023 731028.607505 97019.665549 573589.275657 8923763.850520 114225551.027511 635624.670261 21286013.331422 9099348.681494 29390716.313672 914497.016584 19591681.079852 12379688.237054 6538213.845820 12862597.720103 2770848.835241 530.872215 0.000000 10419597.958689 54641354.306615 1961088312.217449 1.336708 0.843798 13.586097 1.123323 0.855053 0.315525 0.751160 0.832529 1.083805 0.972860 7.280643 356.612440 0.959821 1.226309 0.889633 1.103270 0.771092 1.263070 0.736392 1.811244 0.850333 0.785408 0.503828 0.000016 1.717565 1.626050 10.167186 11.610627 11.850308 0.823053 0.190042 2.646081 0.068116 0.976612 0.639127 1.639839 1.199627 2.254463 0.952671 1.846572 2.092140 3.875366 1.581363 1.575145 2.211546 0.806958 0.614086 2.079826 3.019002 26.209408 6.529244 1.621812 6.231108 0.223793 0.832893 0.240773 1.287510 1.202565 6.387559 0.011992 3.156624 0.261193 110.291489 0.979777 0.499850 249.500173 1.740360 1.076618 0.811298 0.492603 5.869021 15.809489 0.673609 0.072773 1.034309 5.519976 24.022566 374.170878 0.487251 0.844525 0.869012 3.485570 0.000000 3.420619 17.938051 2.190985 0.134250 3.243846 57.643836 14.964165 -596949.841276 13.450298
6.205000e+003 1271288.381534 16856.858381 1307821.042806 4925.238869 2539.015380 9683649.287378 118047.327367 181520.930830 394074.549188 20137.026635 1115553.227883 15317381.218649 424751.439436 22448.937931 26884.210738 67857.924940 45586.862782 4431500.846634 196106.811636 105297.911719 85504.349225 18092.729143 39777.434237 0.000000 325935.372192 624481.519468 3912980.422061 5872791.774903 2248696.046448 132117.312794 0.000000 6192.762390 1804.410127 366678.500197 30829.395315 170822.327106 65200.175923 113739.641597 5018.519494 1551.826745 1495419.696411 1195876.094819 52997.847695 935.234011 142668.421690 149.249234 907.536990 3292.103243 2063.575940 8364382.879863 7003038.656754 2053.185620 39.533667 430238.884668 1443.409651 144674.025185 1299354.356612 1346435.750635 140042.496411 1207.603683 293353.172502 28831.297216 643595.051894 20466.922399 29235.533490 33185258.628307 608602.880857 113014.599030 577264.176539 7940644.221649 114142241.910500 626293.199331 19989978.358072 7769961.017149 29752207.519192 911986.296779 19395511.738107 11856430.192555 6297390.616752 12693704.070113 2791354.431707 668.968428 0.000000 10497623.445119 57194901.159912 2017720573.932656 1.365257 0.843106 12.020414 1.139555 0.855463 0.289107 0.736919 0.831721 1.102944 0.977520 7.600416 365.494743 0.961338 1.270244 0.881970 1.106331 0.770780 1.145567 0.724544 1.883392 0.822841 0.762645 0.413956 0.000000 1.543796 1.605351 10.100946 11.062252 11.530714 0.660404 0.000000 2.815361 0.031634 0.975240 0.632819 1.405595 1.159770 2.230822 0.849313 1.897826 2.167329 4.061616 1.639407 1.607389 2.268148 0.733386 0.624060 2.057460 2.830056 28.800046 7.446820 1.709694 7.446719 0.223074 0.866107 0.227543 1.312455 1.118204 6.365341 0.009339 3.453804 0.312314 95.410091 0.932050 0.317464 313.175121 1.448901 1.254113 0.816496 0.438333 5.864741 15.577393 0.632595 0.062141 1.047031 5.504821 23.782031 358.355624 0.469304 0.833436 0.875443 4.392274 0.000000 3.446234 18.776347 2.254256 0.127306 3.282345 55.904110 14.869992 -535669.532236 13.129276
6.570000e+003 1306174.171612 16839.777223 1175627.710242 4992.899706 2539.678239 9147055.589347 116114.468021 181287.894409 401124.898099 20235.572146 1184366.121758 15730572.518899 427132.799953 23312.546890 26616.447283 68096.290413 45581.106076 4035488.285009 192973.174171 109628.902615 82965.915435 17654.269153 31968.158327 0.000000 300105.002605 617289.719172 3855192.111218 4879971.793830 2268459.817689 106105.844030 0.000000 6699.194613 0.011866 366440.728721 30167.198730 142596.431689 64225.385348 113389.814568 4791.909267 1593.472517 1541357.415349 1250848.177043 55072.135062 953.653873 146800.528207 142.159533 918.082118 3271.798471 1987.770011 10645660.662455 5954544.970827 2152.417697 47.056978 439999.511685 1521.480254 140564.343213 1323318.667267 1260612.999344 139610.724594 945.783424 319578.800134 34981.838425 660569.818619 19906.812130 64189.536786 40973457.330454 523025.117323 137625.937506 583541.434056 7416057.397320 115233149.479974 618116.718345 18890995.686388 6671236.739479 28855651.239896 911290.685803 19410034.915656 9112744.949664 6153037.500578 12544103.330499 2769217.038796 494.490657 0.000000 10715808.774896 61571059.319871 2079236818.464696 1.402721 0.842251 10.805401 1.155209 0.855686 0.273087 0.724853 0.830653 1.122677 0.982304 8.069248 375.354082 0.966728 1.319110 0.873186 1.110217 0.770683 1.043196 0.712967 1.960857 0.798413 0.744163 0.332686 0.000000 1.421450 1.586863 9.951772 9.192132 11.632057 0.530383 0.000000 3.045596 0.000000 0.974608 0.619226 1.173341 1.142431 2.223960 0.810962 1.948757 2.233907 4.248321 1.703572 1.639047 2.333841 0.698549 0.631311 2.044770 2.726094 36.654888 6.331884 1.792325 8.863839 0.228135 0.912953 0.221079 1.336661 1.046929 6.345716 0.007314 3.762573 0.378940 97.926524 0.906543 0.697024 386.673722 1.245166 1.527223 0.825375 0.409375 5.920792 15.374024 0.597817 0.053354 1.015479 5.500622 23.799839 275.428889 0.458546 0.823613 0.868500 3.246698 0.000000 3.517862 20.212984 2.322984 0.121907 3.382201 55.808219 14.758684 -497560.643352 13.029073
6.935000e+003 1339322.954866 16821.037557 783951.014433 5041.210738 2539.771100 8852324.543650 114497.864557 181046.353696 407690.142215 20328.475122 1114007.777837 10326255.454787 430172.583494 24266.002406 26317.386891 68331.164308 45525.841100 3322886.375236 189814.184305 110448.162389 79138.324618 16910.049628 17532.183529 0.000000 273655.213796 600680.400119 3689468.739599 4514181.229862 2241744.771426 82342.430653 0.000000 7297.957460 0.011866 364881.539841 28889.380427 83748.774070 62841.495083 112345.543827 4604.197671 1634.883304 1588595.088377 1301066.715341 57105.360990 971.369036 148948.291412 138.502232 928.635117 3236.146970 1911.074853 11818582.216844 5090600.321887 2248.473241 56.232754 438448.976776 1616.810362 131493.988002 1344223.449915 1239451.077220 139225.035624 745.618274 346515.387464 35052.953926 803867.769735 18684.979377 38213.088770 49173524.035499 452146.234260 176786.061431 594513.567625 6893980.938278 113674995.811416 609300.040459 17958261.138035 5755241.849426 28971884.861489 908928.141159 19563542.802121 7725567.098393 6192121.359467 12400208.295875 2788217.751089 375.029926 0.000000 10720823.735108 63665703.370429 2137567542.627637 1.438320 0.841314 7.205432 1.166387 0.855718 0.264288 0.714761 0.829547 1.141052 0.986814 7.589887 246.399305 0.973608 1.373060 0.863375 1.114047 0.769749 0.858984 0.701295 1.975511 0.761579 0.712792 0.182454 0.000000 1.296170 1.544166 9.523974 8.503113 11.495070 0.411598 0.000000 3.317806 0.000000 0.970461 0.592997 0.689119 1.117814 2.203479 0.779195 1.999401 2.302369 4.418880 1.766467 1.669495 2.367986 0.680577 0.638568 2.022489 2.620911 40.693464 5.413191 1.872311 10.592225 0.227331 0.970155 0.206813 1.357776 1.029354 6.328185 0.005766 4.079711 0.379710 119.169805 0.850902 0.414950 464.059194 1.076425 1.961779 0.840894 0.380556 5.840733 15.154733 0.568300 0.046028 1.019570 5.486362 23.988064 233.502021 0.461459 0.814166 0.874459 2.462350 0.000000 3.519508 20.900628 2.388153 0.113945 3.632597 55.835616 14.630677 -475189.235520 13.085014
7.300000e+003 1374695.747758 16792.077918 484634.773123 5087.614495 2539.147624 9048705.207977 113042.602278 180805.193834 414815.458715 20437.311084 1058391.998070 5343271.763783 435273.024211 25316.489413 26013.213744 68643.932768 45472.291275 2857977.202115 186771.583485 111042.363329 75798.370852 16327.760206 5181.642387 0.000000 257676.089760 585873.478160 3516000.412391 3442977.853908 2255784.684511 65490.624166 0.000000 8008.219608 0.011865 363046.110330 27395.216297 33532.301210 62373.897804 112547.728560 4667.860158 1676.177250 1631360.171194 1348122.471310 59085.127681 988.049147 151727.328176 137.598704 934.360715 3225.530579 1901.573666 13805548.070488 1886959.818462 2338.280397 64.349680 440233.532496 1712.233134 125339.698462 1363978.484589 1189192.443815 138711.722263 592.078220 375266.740933 30519.509447 456843.695529 17567.938963 73213.807828 58473064.622015 404926.258018 239269.107057 614620.259424 6470736.803975 115944765.712500 604393.076961 17185432.514084 4985181.003788 28839168.798502 906466.831250 19592786.540945 6246790.188009 5929762.793200 12259269.962122 2796871.030932 175.272585 0.000000 11000235.686297 65535372.686930 2223933480.169189 1.476308 0.839866 4.454364 1.177124 0.855507 0.270151 0.705677 0.828442 1.160995 0.992097 7.210969 127.498148 0.985152 1.432501 0.853396 1.119146 0.768843 0.738803 0.690054 1.986139 0.729437 0.688248 0.053924 0.000000 1.220485 1.506101 9.076184 6.485346 11.567063 0.327363 0.000000 3.640707 0.000000 0.965579 0.562327 0.275917 1.109497 2.207444 0.789969 2.049902 2.364349 4.578698 1.827708 1.698163 2.412167 0.676138 0.642505 2.015855 2.607881 47.534939 2.006536 1.947093 12.121162 0.228256 1.027413 0.197134 1.377730 0.987615 6.304854 0.004579 4.418217 0.330602 67.725037 0.800032 0.795017 551.820594 0.964008 2.655148 0.869334 0.357193 5.957356 15.032685 0.543844 0.039870 1.014899 5.471505 24.023922 188.806610 0.441907 0.804912 0.877173 1.150795 0.000000 3.611235 21.514417 2.484643 0.113466 3.937132 55.876712 14.475469 -485238.683423 13.075359
7.665000e+003 1403329.139374 16761.665260 451892.976974 5136.383657 2538.342042 9774878.931973 110535.053745 180565.098629 422099.128392 20555.642006 1176682.189664 4735733.011363 441964.780150 26374.730333 25677.474801 68910.211758 45143.751935 2926781.304127 183778.264965 111848.771899 72742.353737 15873.023989 2195.058235 0.000000 259852.169802 572098.561348 3395858.721107 2878691.132437 2273608.734558 55199.091516 0.000000 8877.706845 0.011865 361554.258728 25910.683263 24981.431079 62297.327761 113048.595028 4668.054975 1715.172192 1671940.571939 1392888.414246 61299.263492 1002.593651 159982.723119 138.602240 942.506796 3214.974831 1869.089494 14303181.104828 768344.023627 2414.165681 70.813234 444699.921341 1789.418555 121622.825491 1384095.055274 1182015.572704 138119.907881 473.714259 403001.289836 29851.257676 493245.928692 16561.836361 70123.357089 69731204.021690 367988.228491 343033.409245 644689.307584 6038733.294430 116734705.256237 600501.280254 16536760.965670 4332422.463644 29026766.116150 904287.657288 19962941.863250 5838181.074504 5638351.385518 12113976.567989 2795963.729690 150.822836 0.000000 11294328.247934 67934242.375370 2276490439.505519 1.507058 0.838344 4.153428 1.188407 0.855236 0.291831 0.690023 0.827342 1.181380 0.997841 8.016896 113.001400 1.000297 1.492380 0.842382 1.123487 0.763288 0.756589 0.678995 2.000562 0.700028 0.669080 0.022844 0.000000 1.230792 1.470690 8.766051 5.422431 11.658460 0.275919 0.000000 4.035994 0.000000 0.961611 0.531855 0.205557 1.108135 2.217268 0.790002 2.097591 2.423163 4.730739 1.896199 1.723160 2.543412 0.681069 0.648107 2.009257 2.563331 49.248377 0.817034 2.010283 13.338662 0.230572 1.073727 0.191288 1.398050 0.981655 6.277954 0.003664 4.744750 0.323363 73.121505 0.754215 0.761459 658.065635 0.876070 3.806611 0.911864 0.333346 5.997944 14.935887 0.523316 0.034649 1.021501 5.458351 24.477792 176.456571 0.420190 0.795372 0.876888 0.990264 0.000000 3.707782 22.301935 2.543361 0.112460 4.031856 55.808219 14.312753 -530089.826236 13.166695
